gene,log2FC,pvalue,padj,significant
ENSG00000008018,0.24498507021005375,0.4496917980031534,0.5666914173546389,0
ENSG00000008056,0.19099332165995986,0.405678895320547,0.5281511831020989,0
ENSG00000008083,0.36558068506744495,0.0011520450991375775,0.05667212870481151,0
ENSG00000008086,0.27033510844504416,0.019109922215918784,0.0995993695487728,0
ENSG00000008118,0.2405884674354236,1.0,1.0,0
ENSG00000008128,0.4103304966013161,0.09630369205385092,0.2193359994218648,0
ENSG00000008130,0.3152249274555158,0.019109922215918784,0.0995993695487728,0
ENSG00000008196,0.4471125436187082,0.09630369205385092,0.2193359994218648,0
ENSG00000008197,0.3410369178350669,0.3643461266698109,0.4914536655484717,0
ENSG00000008226,0.5335771144542448,0.32575135451528814,0.4564789556354074,0
ENSG00000008256,0.36638714901371916,0.19876460640717797,0.33444334580937335,0
ENSG00000008277,0.26103936119648935,0.25683925799381546,0.3911626085941248,0
ENSG00000008282,0.510997219318754,0.004071994220531172,0.06357597967785622,0
ENSG00000008283,0.28082289155768925,0.405678895320547,0.5281511831020989,0
ENSG00000008294,0.1927540344626144,0.22647606607859094,0.36191025841794766,0
ENSG00000008300,0.3774241654467628,0.02334220202334447,0.10851954591224756,0
ENSG00000008311,0.3263486490947146,0.0820987086774072,0.2012794453479033,0
ENSG00000008323,1.3170292954745229,0.0010079762412669169,0.05667212870481151,0
ENSG00000008324,0.2351846229069209,0.3643461266698109,0.4914536655484717,0
ENSG00000008382,0.39600478088710084,0.04125001660927485,0.14156770244664965,0
ENSG00000008394,1.2324930113054178,0.0031970994502392713,0.060626119370268884,0
ENSG00000008405,0.3149052829489688,0.04936619476911441,0.15432411743095734,0
ENSG00000008441,0.7020690645207329,0.006501702377128327,0.06985420096938734,0
ENSG00000008513,0.6755886526472115,0.0031970994502392713,0.060626119370268884,0
